video1,video2,clip_similarity,video_similarity
v_FloorGymnastics_g05_c01.avi,v_FloorGymnastics_g05_c03.avi,0.95316,0.59805
v_FloorGymnastics_g05_c02.avi,v_ParallelBars_g06_c02.avi,0.91108,0.48963
v_FloorGymnastics_g05_c02.avi,v_ParallelBars_g06_c03.avi,0.91374,0.37282
v_FloorGymnastics_g05_c02.avi,v_ParallelBars_g06_c04.avi,0.91097,0.38642
v_FloorGymnastics_g05_c02.avi,v_ParallelBars_g06_c05.avi,0.90340,0.37980
v_FloorGymnastics_g05_c02.avi,v_ParallelBars_g06_c06.avi,0.90040,0.42881
v_FloorGymnastics_g05_c02.avi,v_ParallelBars_g06_c07.avi,0.91409,0.34713
v_FloorGymnastics_g05_c03.avi,v_FloorGymnastics_g05_c04.avi,0.96436,0.57947
v_FloorGymnastics_g05_c03.avi,v_ParallelBars_g06_c02.avi,0.90097,0.40647
v_FloorGymnastics_g05_c03.avi,v_ParallelBars_g06_c03.avi,0.90546,0.30821
v_FloorGymnastics_g05_c03.avi,v_ParallelBars_g06_c04.avi,0.90097,0.35057
v_FloorGymnastics_g05_c03.avi,v_ParallelBars_g06_c07.avi,0.90087,0.33215
v_FloorGymnastics_g05_c04.avi,v_ParallelBars_g06_c02.avi,0.91374,0.44001
v_FloorGymnastics_g05_c04.avi,v_ParallelBars_g06_c03.avi,0.91159,0.35595
v_FloorGymnastics_g05_c04.avi,v_ParallelBars_g06_c04.avi,0.91018,0.41101
v_FloorGymnastics_g05_c04.avi,v_ParallelBars_g06_c05.avi,0.90363,0.37127
v_FloorGymnastics_g05_c04.avi,v_ParallelBars_g06_c06.avi,0.90570,0.40391
v_FloorGymnastics_g05_c04.avi,v_ParallelBars_g06_c07.avi,0.91519,0.37326
v_FloorGymnastics_g06_c02.avi,v_FloorGymnastics_g06_c03.avi,0.93722,0.54255
v_FloorGymnastics_g06_c04.avi,v_UnevenBars_g01_c01.avi,0.91661,0.52152
v_FloorGymnastics_g06_c04.avi,v_UnevenBars_g04_c04.avi,0.91553,0.50304
v_FloorGymnastics_g06_c05.avi,v_UnevenBars_g01_c01.avi,0.90302,0.45213
v_FloorGymnastics_g06_c05.avi,v_UnevenBars_g04_c04.avi,0.90461,0.47614
v_FloorGymnastics_g06_c06.avi,v_ParallelBars_g02_c04.avi,0.90390,0.40970
v_FloorGymnastics_g06_c06.avi,v_UnevenBars_g01_c01.avi,0.91987,0.36721
v_FloorGymnastics_g06_c06.avi,v_UnevenBars_g04_c04.avi,0.91820,0.41023
v_FloorGymnastics_g07_c01.avi,v_FloorGymnastics_g07_c02.avi,0.96636,0.56437
v_FloorGymnastics_g07_c01.avi,v_FloorGymnastics_g07_c07.avi,0.94991,0.55773
v_FloorGymnastics_g07_c02.avi,v_FloorGymnastics_g07_c03.avi,0.92504,0.58058
v_FloorGymnastics_g07_c03.avi,v_FloorGymnastics_g07_c07.avi,0.92194,0.56860
v_FrisbeeCatch_g01_c01.avi,v_FrisbeeCatch_g01_c02.avi,0.94570,0.57548
v_FrisbeeCatch_g01_c01.avi,v_FrisbeeCatch_g01_c04.avi,0.95024,0.42549
v_FrisbeeCatch_g01_c01.avi,v_FrisbeeCatch_g01_c05.avi,0.94337,0.44014
v_FrisbeeCatch_g01_c02.avi,v_FrisbeeCatch_g01_c04.avi,0.91470,0.45211
v_FrisbeeCatch_g01_c03.avi,v_FrisbeeCatch_g01_c06.avi,0.90831,0.57204
v_FrisbeeCatch_g01_c04.avi,v_FrisbeeCatch_g01_c05.avi,0.95238,0.51327
v_FrisbeeCatch_g01_c04.avi,v_FrisbeeCatch_g01_c06.avi,0.95530,0.57243
v_FrisbeeCatch_g01_c06.avi,v_FrisbeeCatch_g07_c03.avi,0.90226,0.45776
v_FrisbeeCatch_g02_c01.avi,v_FrisbeeCatch_g02_c04.avi,0.91334,0.50356
v_FrisbeeCatch_g02_c01.avi,v_FrisbeeCatch_g06_c01.avi,0.91562,0.57135
v_FrisbeeCatch_g02_c01.avi,v_FrisbeeCatch_g06_c02.avi,0.90599,0.45581
v_FrisbeeCatch_g02_c02.avi,v_FrisbeeCatch_g02_c03.avi,0.93982,0.57524
v_FrisbeeCatch_g02_c03.avi,v_FrisbeeCatch_g06_c02.avi,0.90847,0.37880
v_FrisbeeCatch_g02_c04.avi,v_FrisbeeCatch_g02_c05.avi,0.92036,0.46577
v_FrisbeeCatch_g02_c04.avi,v_FrisbeeCatch_g04_c05.avi,0.90555,0.33336
v_FrisbeeCatch_g03_c01.avi,v_FrisbeeCatch_g03_c02.avi,0.93506,0.53672
v_FrisbeeCatch_g04_c01.avi,v_FrisbeeCatch_g04_c02.avi,0.93494,0.57212
v_FrisbeeCatch_g04_c01.avi,v_FrisbeeCatch_g04_c05.avi,0.96506,0.55164
v_FrisbeeCatch_g04_c02.avi,v_FrisbeeCatch_g04_c04.avi,0.93713,0.52630
v_FrisbeeCatch_g04_c02.avi,v_FrisbeeCatch_g04_c05.avi,0.96778,0.47233
v_FrisbeeCatch_g04_c02.avi,v_FrisbeeCatch_g06_c02.avi,0.90409,0.44906
v_FrisbeeCatch_g04_c03.avi,v_FrisbeeCatch_g04_c05.avi,0.94240,0.55102
v_FrisbeeCatch_g04_c04.avi,v_FrisbeeCatch_g04_c05.avi,0.95491,0.54139
v_FrisbeeCatch_g05_c01.avi,v_FrisbeeCatch_g05_c02.avi,0.96274,0.54688
v_FrisbeeCatch_g05_c01.avi,v_FrisbeeCatch_g05_c04.avi,0.92765,0.54458
v_FrisbeeCatch_g05_c01.avi,v_FrisbeeCatch_g05_c05.avi,0.93380,0.49506
v_FrisbeeCatch_g05_c02.avi,v_FrisbeeCatch_g05_c04.avi,0.92203,0.51374
v_FrisbeeCatch_g05_c04.avi,v_FrisbeeCatch_g05_c05.avi,0.90410,0.49281
v_FrisbeeCatch_g06_c02.avi,v_FrisbeeCatch_g06_c03.avi,0.95627,0.53659
v_FrisbeeCatch_g06_c02.avi,v_FrisbeeCatch_g06_c05.avi,0.96602,0.57360
v_FrisbeeCatch_g07_c01.avi,v_FrisbeeCatch_g07_c03.avi,0.92650,0.53961
v_FrisbeeCatch_g07_c01.avi,v_FrisbeeCatch_g07_c05.avi,0.95771,0.58177
v_FrisbeeCatch_g07_c01.avi,v_FrisbeeCatch_g07_c06.avi,0.95150,0.52640
v_FrisbeeCatch_g07_c02.avi,v_FrisbeeCatch_g07_c03.avi,0.91913,0.59992
v_FrisbeeCatch_g07_c02.avi,v_FrisbeeCatch_g07_c05.avi,0.93057,0.59206
v_FrisbeeCatch_g07_c02.avi,v_FrisbeeCatch_g07_c06.avi,0.93091,0.53754
v_FrisbeeCatch_g07_c03.avi,v_FrisbeeCatch_g07_c04.avi,0.92901,0.51642
v_FrisbeeCatch_g07_c03.avi,v_FrisbeeCatch_g07_c05.avi,0.92192,0.56682
v_FrisbeeCatch_g07_c03.avi,v_FrisbeeCatch_g07_c06.avi,0.92304,0.44097
v_FrisbeeCatch_g07_c05.avi,v_FrisbeeCatch_g07_c06.avi,0.94188,0.47252
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g02_c01.avi,0.91564,0.47810
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g02_c02.avi,0.92327,0.51954
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g02_c03.avi,0.92214,0.55027
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g02_c04.avi,0.91552,0.50698
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g03_c01.avi,0.93275,0.46357
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g03_c02.avi,0.93396,0.47357
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g03_c03.avi,0.92054,0.45109
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g03_c04.avi,0.92612,0.42455
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g03_c05.avi,0.93300,0.42448
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g03_c06.avi,0.93429,0.41112
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g04_c01.avi,0.90386,0.40532
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g04_c02.avi,0.90686,0.44935
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g04_c03.avi,0.90938,0.40167
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g04_c04.avi,0.90358,0.34401
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g04_c05.avi,0.90733,0.43028
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g04_c07.avi,0.91563,0.39900
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g07_c01.avi,0.91569,0.40694
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g07_c04.avi,0.92766,0.43925
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g07_c06.avi,0.92869,0.38072
v_FrontCrawl_g01_c01.avi,v_FrontCrawl_g07_c07.avi,0.90381,0.52310
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g02_c01.avi,0.93148,0.54373
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g02_c02.avi,0.93564,0.56061
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g02_c04.avi,0.92360,0.53397
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g03_c01.avi,0.92658,0.48478
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g03_c02.avi,0.92633,0.47537
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g03_c03.avi,0.91227,0.47768
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g03_c04.avi,0.92596,0.45690
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g03_c05.avi,0.91569,0.43708
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g03_c06.avi,0.92950,0.40775
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c01.avi,0.91215,0.43882
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c02.avi,0.90769,0.46715
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c03.avi,0.91358,0.44098
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c04.avi,0.90798,0.35542
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c05.avi,0.90700,0.46578
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c06.avi,0.90263,0.36903
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g04_c07.avi,0.91484,0.41990
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g07_c01.avi,0.90847,0.43301
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g07_c04.avi,0.92624,0.44624
v_FrontCrawl_g01_c02.avi,v_FrontCrawl_g07_c06.avi,0.92691,0.41191
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g02_c01.avi,0.91771,0.47341
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g02_c02.avi,0.92517,0.45780
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g02_c03.avi,0.92092,0.50349
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g02_c04.avi,0.91455,0.45819
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g03_c01.avi,0.92493,0.46197
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g03_c02.avi,0.92626,0.52707
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g03_c03.avi,0.91218,0.50982
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g03_c04.avi,0.92529,0.44633
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g03_c05.avi,0.92438,0.44382
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g03_c06.avi,0.93054,0.43108
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g04_c01.avi,0.90490,0.45503
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g04_c02.avi,0.91012,0.46902
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g04_c03.avi,0.92179,0.57479
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g04_c04.avi,0.90987,0.44859
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g04_c05.avi,0.90715,0.45793
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g04_c07.avi,0.91938,0.41982
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g06_c05.avi,0.90516,0.53189
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g07_c01.avi,0.91657,0.46523
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g07_c04.avi,0.92901,0.45368
v_FrontCrawl_g01_c03.avi,v_FrontCrawl_g07_c06.avi,0.93294,0.42403
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g02_c01.avi,0.90798,0.46749
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g02_c02.avi,0.91605,0.48255
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g02_c03.avi,0.90719,0.52540
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g02_c04.avi,0.90535,0.47030
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g03_c01.avi,0.93093,0.50178
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g03_c02.avi,0.93739,0.54715
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g03_c03.avi,0.91777,0.51069
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g03_c04.avi,0.92973,0.48654
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g03_c05.avi,0.93263,0.45049
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g03_c06.avi,0.93861,0.44584
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g04_c03.avi,0.90601,0.54407
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g04_c07.avi,0.91042,0.46995
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g06_c05.avi,0.92002,0.54612
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g07_c01.avi,0.91995,0.49950
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g07_c04.avi,0.93602,0.47851
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g07_c06.avi,0.94108,0.44136
v_FrontCrawl_g01_c04.avi,v_FrontCrawl_g07_c07.avi,0.90941,0.47128
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g03_c01.avi,0.90373,0.59684
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g03_c04.avi,0.90573,0.58414
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g03_c06.avi,0.90960,0.52552
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c01.avi,0.92494,0.50312
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c02.avi,0.91860,0.54885
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c03.avi,0.90912,0.44936
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c04.avi,0.91351,0.47848
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c05.avi,0.93018,0.53383
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c06.avi,0.92481,0.51026
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g04_c07.avi,0.92037,0.47836
v_FrontCrawl_g02_c01.avi,v_FrontCrawl_g07_c06.avi,0.90235,0.53277
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g03_c06.avi,0.91279,0.58047
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c01.avi,0.92626,0.51251
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c02.avi,0.91790,0.57396
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c03.avi,0.91432,0.42086
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c04.avi,0.91416,0.47523
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c05.avi,0.93226,0.56588
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c06.avi,0.92310,0.52375
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g04_c07.avi,0.92399,0.48870
v_FrontCrawl_g02_c02.avi,v_FrontCrawl_g07_c04.avi,0.90744,0.56628
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g03_c01.avi,0.91456,0.58141
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g03_c02.avi,0.90599,0.58116
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g03_c03.avi,0.90799,0.57213
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g03_c04.avi,0.91510,0.55980
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g03_c05.avi,0.91282,0.57855
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g03_c06.avi,0.91845,0.55395
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g04_c01.avi,0.90808,0.51128
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g04_c02.avi,0.90349,0.55869
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g04_c04.avi,0.90365,0.47462
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g04_c05.avi,0.91822,0.55918
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g04_c07.avi,0.90502,0.49446
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g07_c04.avi,0.90439,0.51812
v_FrontCrawl_g02_c03.avi,v_FrontCrawl_g07_c06.avi,0.91013,0.52382
v_FrontCrawl_g02_c04.avi,v_FrontCrawl_g03_c01.avi,0.90569,0.59690
v_FrontCrawl_g02_c04.avi,v_FrontCrawl_g03_c04.avi,0.90607,0.54591
v_FrontCrawl_g02_c04.avi,v_FrontCrawl_g03_c06.avi,0.91424,0.58277
v_FrontCrawl_g02_c04.avi,v_FrontCrawl_g04_c05.avi,0.90515,0.53663
v_FrontCrawl_g02_c04.avi,v_FrontCrawl_g07_c06.avi,0.90421,0.48997
v_FrontCrawl_g03_c01.avi,v_FrontCrawl_g04_c03.avi,0.91491,0.43284
v_FrontCrawl_g03_c01.avi,v_FrontCrawl_g04_c04.avi,0.91471,0.50519
v_FrontCrawl_g03_c01.avi,v_FrontCrawl_g04_c06.avi,0.90376,0.56069
v_FrontCrawl_g03_c01.avi,v_FrontCrawl_g04_c07.avi,0.91246,0.57017
v_FrontCrawl_g03_c02.avi,v_FrontCrawl_g04_c03.avi,0.91176,0.49605
v_FrontCrawl_g03_c02.avi,v_FrontCrawl_g04_c04.avi,0.90826,0.54710
v_FrontCrawl_g03_c03.avi,v_FrontCrawl_g04_c03.avi,0.90597,0.53581
v_FrontCrawl_g03_c04.avi,v_FrontCrawl_g04_c03.avi,0.91596,0.48340
v_FrontCrawl_g03_c04.avi,v_FrontCrawl_g04_c04.avi,0.91543,0.57131
v_FrontCrawl_g04_c03.avi,v_FrontCrawl_g04_c05.avi,0.96386,0.57546
v_FrontCrawl_g04_c03.avi,v_FrontCrawl_g04_c07.avi,0.97888,0.59371
v_FrontCrawl_g06_c01.avi,v_FrontCrawl_g06_c05.avi,0.92789,0.57161
v_FrontCrawl_g06_c02.avi,v_FrontCrawl_g07_c01.avi,0.90065,0.46719
v_FrontCrawl_g06_c02.avi,v_FrontCrawl_g07_c04.avi,0.90796,0.48498
v_FrontCrawl_g06_c03.avi,v_FrontCrawl_g06_c04.avi,0.91376,0.59390
v_FrontCrawl_g06_c05.avi,v_FrontCrawl_g07_c04.avi,0.90680,0.43997
v_FrontCrawl_g06_c05.avi,v_FrontCrawl_g07_c06.avi,0.90144,0.42244
v_FrontCrawl_g07_c01.avi,v_FrontCrawl_g07_c07.avi,0.90988,0.46982
v_FrontCrawl_g07_c03.avi,v_FrontCrawl_g07_c07.avi,0.92440,0.58909
v_FrontCrawl_g07_c04.avi,v_FrontCrawl_g07_c07.avi,0.90968,0.50202
v_GolfSwing_g06_c01.avi,v_GolfSwing_g07_c04.avi,0.91087,0.55680
v_Haircut_g01_c01.avi,v_Haircut_g01_c03.avi,0.92205,0.55399
v_Haircut_g01_c02.avi,v_Haircut_g01_c03.avi,0.92835,0.56912
v_Haircut_g03_c01.avi,v_Haircut_g03_c03.avi,0.90449,0.42732
v_Haircut_g03_c01.avi,v_Haircut_g03_c04.avi,0.90061,0.44661
v_Haircut_g03_c01.avi,v_Haircut_g03_c05.avi,0.91278,0.44147
v_Haircut_g03_c03.avi,v_Haircut_g03_c06.avi,0.90487,0.39651
v_Haircut_g03_c05.avi,v_Haircut_g03_c06.avi,0.91517,0.37906
v_Haircut_g04_c01.avi,v_Haircut_g04_c02.avi,0.93162,0.55478
v_Haircut_g04_c02.avi,v_Haircut_g04_c04.avi,0.91986,0.47276
v_Haircut_g04_c02.avi,v_Haircut_g04_c05.avi,0.90654,0.46422
v_Haircut_g06_c02.avi,v_Haircut_g06_c03.avi,0.92554,0.54699
v_Haircut_g07_c01.avi,v_Haircut_g07_c04.avi,0.92569,0.57774
v_Haircut_g07_c03.avi,v_Haircut_g07_c04.avi,0.92231,0.52727
v_HammerThrow_g05_c01.avi,v_HammerThrow_g05_c03.avi,0.96056,0.54741
v_Hammering_g03_c01.avi,v_Hammering_g03_c02.avi,0.96419,0.57949
v_Hammering_g03_c04.avi,v_Hammering_g03_c05.avi,0.90870,0.53014
v_Hammering_g05_c01.avi,v_Hammering_g05_c02.avi,0.93595,0.56988
v_Hammering_g05_c01.avi,v_Hammering_g05_c03.avi,0.91041,0.56806
v_Hammering_g07_c01.avi,v_Hammering_g07_c02.avi,0.92669,0.52859
v_Hammering_g07_c01.avi,v_Hammering_g07_c05.avi,0.90862,0.45593
v_Hammering_g07_c02.avi,v_Hammering_g07_c05.avi,0.91628,0.59778
v_HandStandPushups_g01_c03.avi,v_HandstandWalking_g01_c04.avi,0.90239,0.53550
v_HandStandPushups_g01_c04.avi,v_HandstandWalking_g01_c04.avi,0.90288,0.56482
v_HandStandPushups_g03_c01.avi,v_HandStandPushups_g06_c04.avi,0.93750,0.59704
v_HandStandPushups_g03_c02.avi,v_HandStandPushups_g07_c02.avi,0.90033,0.55775
v_HandStandPushups_g03_c02.avi,v_HandStandPushups_g07_c03.avi,0.90280,0.56962
v_HandStandPushups_g03_c03.avi,v_HandStandPushups_g06_c04.avi,0.93994,0.58956
v_HandStandPushups_g04_c01.avi,v_HandStandPushups_g04_c04.avi,0.92475,0.56379
v_HandStandPushups_g05_c01.avi,v_HandStandPushups_g07_c02.avi,0.90613,0.45834
v_HandStandPushups_g05_c01.avi,v_HandStandPushups_g07_c03.avi,0.91095,0.53409
v_HandStandPushups_g05_c02.avi,v_HandStandPushups_g07_c02.avi,0.90210,0.49520
v_HandStandPushups_g05_c02.avi,v_HandStandPushups_g07_c03.avi,0.90796,0.54998
v_HandStandPushups_g05_c03.avi,v_HandStandPushups_g07_c02.avi,0.90055,0.42765
v_HandStandPushups_g05_c03.avi,v_HandStandPushups_g07_c03.avi,0.90715,0.49227
v_HandStandPushups_g05_c04.avi,v_HandStandPushups_g07_c03.avi,0.90575,0.54737
v_HandStandPushups_g06_c02.avi,v_HandStandPushups_g07_c03.avi,0.90001,0.59846
v_HandStandPushups_g06_c02.avi,v_HandStandPushups_g07_c04.avi,0.90159,0.52723
v_HandStandPushups_g06_c03.avi,v_HandStandPushups_g07_c02.avi,0.90112,0.52570
v_HandStandPushups_g06_c03.avi,v_HandStandPushups_g07_c03.avi,0.90446,0.56427
v_HandStandPushups_g06_c03.avi,v_HandStandPushups_g07_c04.avi,0.90319,0.46218
v_HandStandPushups_g06_c04.avi,v_HandStandPushups_g07_c03.avi,0.90135,0.54613
v_HandStandPushups_g06_c04.avi,v_HandStandPushups_g07_c04.avi,0.90226,0.46416
v_HandstandWalking_g01_c01.avi,v_HandstandWalking_g01_c03.avi,0.91165,0.59356
v_HandstandWalking_g01_c02.avi,v_HandstandWalking_g01_c03.avi,0.91810,0.52845
v_HandstandWalking_g01_c03.avi,v_HandstandWalking_g01_c04.avi,0.90156,0.58214
v_HandstandWalking_g03_c01.avi,v_HandstandWalking_g03_c04.avi,0.92176,0.52220
v_HandstandWalking_g03_c02.avi,v_HandstandWalking_g03_c04.avi,0.92617,0.50334
v_HandstandWalking_g05_c01.avi,v_HandstandWalking_g05_c03.avi,0.96212,0.49591
v_HandstandWalking_g05_c01.avi,v_HandstandWalking_g05_c04.avi,0.93357,0.57628
v_HandstandWalking_g05_c02.avi,v_HandstandWalking_g05_c03.avi,0.95067,0.56858
v_HandstandWalking_g05_c06.avi,v_HandstandWalking_g05_c07.avi,0.90509,0.42698
v_HandstandWalking_g07_c01.avi,v_HandstandWalking_g07_c03.avi,0.90659,0.49935
v_HandstandWalking_g07_c02.avi,v_HandstandWalking_g07_c05.avi,0.90807,0.52390
v_HandstandWalking_g07_c02.avi,v_HandstandWalking_g07_c06.avi,0.90349,0.53139
v_HandstandWalking_g07_c04.avi,v_HandstandWalking_g07_c06.avi,0.95268,0.56607
v_HeadMassage_g05_c02.avi,v_HeadMassage_g05_c04.avi,0.92171,0.58754
v_HeadMassage_g05_c02.avi,v_HeadMassage_g05_c05.avi,0.91631,0.56332
v_HeadMassage_g05_c03.avi,v_HeadMassage_g05_c05.avi,0.93492,0.56764
v_HeadMassage_g05_c03.avi,v_HeadMassage_g05_c06.avi,0.91658,0.55075
v_HeadMassage_g05_c04.avi,v_HeadMassage_g05_c06.avi,0.94131,0.59657
v_HeadMassage_g07_c02.avi,v_HeadMassage_g07_c03.avi,0.92036,0.55877
v_HeadMassage_g07_c02.avi,v_HeadMassage_g07_c04.avi,0.90988,0.57994
v_HighJump_g01_c03.avi,v_HighJump_g01_c04.avi,0.92025,0.58603
v_HighJump_g01_c04.avi,v_HighJump_g01_c05.avi,0.90606,0.58205
v_HighJump_g02_c01.avi,v_HighJump_g02_c02.avi,0.92853,0.55266
v_HighJump_g02_c01.avi,v_HighJump_g02_c03.avi,0.91673,0.43060
v_HighJump_g02_c02.avi,v_HighJump_g02_c03.avi,0.93651,0.42937
v_HighJump_g02_c02.avi,v_HighJump_g02_c05.avi,0.90097,0.52764
v_HighJump_g02_c02.avi,v_HighJump_g02_c06.avi,0.92139,0.40763
v_HighJump_g02_c02.avi,v_HighJump_g02_c07.avi,0.93510,0.57650
v_HighJump_g02_c04.avi,v_HighJump_g02_c05.avi,0.90541,0.53062
v_HighJump_g02_c05.avi,v_HighJump_g02_c06.avi,0.92906,0.58958
v_HighJump_g02_c05.avi,v_HighJump_g02_c07.avi,0.91083,0.53412
v_HighJump_g02_c06.avi,v_HighJump_g02_c07.avi,0.92269,0.53678
v_HighJump_g03_c01.avi,v_JavelinThrow_g03_c03.avi,0.90177,0.46418
v_HighJump_g03_c04.avi,v_JavelinThrow_g03_c04.avi,0.91775,0.40385
v_HighJump_g04_c01.avi,v_HighJump_g07_c03.avi,0.90514,0.47957
v_HighJump_g04_c01.avi,v_LongJump_g01_c06.avi,0.91154,0.26514
v_HighJump_g04_c02.avi,v_HighJump_g04_c05.avi,0.90007,0.53161
v_HighJump_g04_c03.avi,v_HighJump_g04_c05.avi,0.92735,0.56824
v_HighJump_g05_c01.avi,v_HighJump_g07_c03.avi,0.90506,0.57863
v_HighJump_g07_c01.avi,v_HighJump_g07_c04.avi,0.92030,0.57522
v_HighJump_g07_c03.avi,v_LongJump_g01_c06.avi,0.90822,0.28583
v_HorseRace_g01_c01.avi,v_HorseRace_g01_c02.avi,0.93337,0.56686
v_HorseRace_g01_c01.avi,v_HorseRace_g03_c03.avi,0.91826,0.43051
v_HorseRace_g01_c01.avi,v_HorseRace_g04_c06.avi,0.91987,0.58296
v_HorseRace_g01_c01.avi,v_HorseRace_g06_c01.avi,0.92208,0.47560
v_HorseRace_g01_c01.avi,v_HorseRace_g06_c03.avi,0.90465,0.53310
